,KIC,Teff,logg,Mass,Period
22301,9570466,5939,4.58,1.0885,26.513
22302,9570498,5737,4.98,1.0298,47.23
22303,9570637,5547,4.59,0.9774,25.326
22304,9570713,4729,4.44,0.7631,48.152
22305,9570737,5540,4.29,0.9755,30.295
22306,9570746,5621,4.3,0.9975,39.921
22307,9570870,5572,4.24,0.9841,61.291000000000004
22308,9570906,4624,4.2,0.7347,32.198
22309,9573340,5974,4.52,1.0991,57.143
22310,9573423,5119,4.64,0.8651,4.4239999999999995
22311,9573474,6401,4.49,1.2399,56.571000000000005
22312,9573564,5236,4.79,0.8953,27.948
22313,9573646,5841,4.64,1.0595,60.95399999999999
22314,9573703,6062,4.5,1.1262,51.871
22315,9573709,5503,4.83,0.9655,36.934
22316,9573755,5516,4.6,0.969,64.172
22317,9573765,5543,4.56,0.9763,45.271
22318,9573937,5837,4.46,1.0584,24.346999999999998
22319,9573943,5786,4.71,1.0437,51.276
22320,9573948,4865,4.51,0.7991,30.414
22321,9574068,6323,4.43,1.2123,10.309000000000001
22322,9574923,5542,4.62,0.976,49.84
22323,9575046,5086,4.67,0.8565,28.005
22324,9575196,5386,5.01,0.9345,32.418
22325,9575635,5837,4.54,1.0584,26.478
22326,9576009,4770,4.54,0.774,38.895
22327,9576123,5980,4.08,1.1009,28.308000000000003
22328,9576128,4435,4.69,0.6819,42.757
22329,9576188,5977,4.38,1.1,41.746
22330,9576340,5446,4.59,0.9503,33.399
22331,9576426,4449,4.62,0.6859,28.433000000000003
22332,9577862,5826,4.68,1.0552,27.709
22333,9577953,4871,4.27,0.8007,0.37799999999999995
22334,9578849,5618,4.64,0.9967,27.234
22335,9578956,4767,4.43,0.7732,39.065
22336,9579015,4908,4.68,0.8103,49.868
22337,9579049,6391,4.31,1.2363,14.068
22338,9579072,5793,4.51,1.0457,29.921999999999997
22339,9579080,6174,4.28,1.1621,21.531999999999996
22340,9579086,6098,4.52,1.1376,36.586
22341,9579107,5155,4.63,0.8744,30.4
22342,9579470,5056,4.69,0.8488,27.677
22343,9579698,4837,4.21,0.7917,0.317
22344,9579729,5962,4.56,1.0954,40.806
22345,9579789,4949,4.5,0.821,37.486
22346,9579981,6252,4.55,1.188,9.487
22347,9580120,5029,4.47,0.8418,37.618
22348,9580212,5820,4.6,1.0535,21.625999999999998
22349,9580452,5459,4.57,0.9538,29.108
22350,9580633,5258,4.32,0.901,50.261
22351,9580658,6271,4.57,1.1944,8.654
22352,9580881,6411,4.28,1.2435,13.261
22353,9580903,5830,4.48,1.0564,43.707
22354,9580948,5696,4.55,1.0182,37.809
22355,9581032,4941,4.55,0.8189,33.603
22356,9581035,5723,4.64,1.0258,17.734
22357,9581226,6382,4.15,1.2331,50.114
22358,9581306,5005,4.5,0.8356,36.45
22359,9581319,5963,4.42,1.0957,16.605999999999998
22360,9581359,5251,4.68,0.8992,52.136
22361,9581420,6499,4.17,1.2759,27.228
22362,9581492,4758,4.43,0.7708,45.658
22363,9581617,5686,4.95,1.0155,6.902
22364,9581929,5028,4.38,0.8415,33.894
22365,9581966,5378,4.55,0.9324,28.209
22366,9581989,4440,4.63,0.6834,43.391000000000005
22367,9582052,5718,4.74,1.0244,29.194000000000003
22368,9582170,4733,4.54,0.7642,39.999
22369,9582177,4933,4.87,0.8169,40.448
22370,9582343,5942,4.52,1.0894,46.905
22371,9582356,5865,4.54,1.0666,16.95
22372,9582465,5929,4.44,1.0855,14.395999999999999
22373,9582619,6494,4.08,1.274,9.594
22374,9582633,4857,4.91,0.797,37.731
22375,9582729,5105,4.81,0.8614,31.678
22376,9583202,5668,4.5,1.0105,0.565
22377,9583331,5434,4.59,0.9472,19.872
22378,9583359,5784,4.27,1.0431,17.500999999999998
22379,9583370,5934,4.69,1.087,24.16
22380,9583406,4650,4.55,0.7418,1.136
22381,9583431,5478,4.48,0.9588,41.81
22382,9583645,4871,4.23,0.8007,1.788
22383,9583808,5827,4.68,1.0555,16.5
22384,9588570,5698,4.35,1.0188,53.233999999999995
22385,9588589,6213,4.45,1.1749,59.39
22386,9589159,4783,4.55,0.7775,0.337
22387,9589184,5519,3.83,0.9698,11.617
22388,9589350,5578,4.55,0.9858,31.519000000000002
22389,9589422,5342,4.66,0.9229,31.886999999999997
22390,9589660,6246,4.51,1.186,8.429
22391,9589731,5863,4.5,1.066,59.18600000000001
22392,9589820,4761,4.12,0.7716,42.39
22393,9589973,5381,4.49,0.9332,21.506
22394,9590018,6140,4.27,1.151,25.174
22395,9590094,6077,4.5,1.1309,12.761
22396,9590131,5507,4.39,0.9666,62.411
22397,9590158,5556,4.44,0.9798,69.75
22398,9590165,5798,4.59,1.0471,33.434
22399,9590227,5329,3.96,0.9195,60.33
22400,9590322,5787,4.57,1.044,46.068000000000005
22401,9590395,5137,4.48,0.8697,27.026999999999997
22402,9590465,5633,4.51,1.0008,23.587
22403,9590485,5379,4.42,0.9326,11.698
22404,9590567,5330,4.42,0.9198,64.819
22405,9590620,4934,4.53,0.8171,53.281000000000006
22406,9590629,5605,4.67,0.9931,37.342
22407,9590754,5166,4.45,0.8772,68.381
22408,9590835,6017,4.81,1.1122,10.198
22409,9590895,5562,4.84,0.9814,27.616
22410,9591040,5799,4.47,1.0474,22.038
22411,9591385,4756,4.43,0.7703,46.599
22412,9591423,4961,4.47,0.8241,28.778000000000002
22413,9591522,5500,4.25,0.9647,57.582
22414,9591807,5304,4.44,0.913,33.521
22415,9591939,5122,4.48,0.8658,41.446999999999996
22416,9592298,5438,4.91,0.9482,31.642
22417,9592370,5711,4.31,1.0224,0.601
22418,9592422,5718,4.54,1.0244,28.229
22419,9592665,5671,4.56,1.0113,13.067
22420,9592669,5436,4.4,0.9477,15.927999999999999
22421,9592735,6188,3.65,1.1666,4.398
22422,9593493,5799,4.11,1.0474,19.892
22423,9593562,5504,4.32,0.9658,2.544
22424,9593685,5041,4.55,0.8449,26.288
22425,9593919,5539,4.46,0.9752,28.965
22426,9594013,5355,4.39,0.9264,27.543000000000003
22427,9594029,5768,4.54,1.0385,0.255
22428,9594038,6499,4.44,1.2759,0.685
22429,9594198,5869,4.57,1.0677,24.369
22430,9594212,6013,4.66,1.111,11.206
22431,9594388,5971,4.47,1.0981,23.625999999999998
22432,9594565,5340,4.62,0.9224,33.787
22433,9594620,5417,4.69,0.9427,34.34
22434,9594674,5475,4.26,0.958,0.282
22435,9594928,5540,4.42,0.9755,2.2969999999999997
22436,9595204,6021,4.25,1.1134,11.433
22437,9595459,6459,4.66,1.261,1.499
22438,9595608,5594,4.69,0.9901,46.055
22439,9595701,6097,4.67,1.1372,8.977
22440,9595979,5807,4.6,1.0497,23.08
22441,9596022,5787,4.41,1.044,33.703
22442,9596076,5169,4.66,0.878,63.927
22443,9596136,6204,4.36,1.1719,10.387
22444,9596182,5588,4.45,0.9885,39.916
22445,9596211,6039,4.52,1.119,14.515
22446,9596213,6131,4.24,1.1481,7.3839999999999995
22447,9596258,5452,4.78,0.9519,1.768
22448,9596504,6302,4.27,1.205,2.728
22449,9596515,5791,4.78,1.0451,19.746
22450,9596531,5357,4.3,0.9269,68.238
22451,9596759,5451,4.44,0.9517,30.354
22452,9596890,5654,4.38,1.0066,57.951
22453,9597089,5569,4.84,0.9833,30.252
22454,9597332,5955,4.19,1.0933,44.977
22455,9597338,6073,4.42,1.1297,51.91
22456,9597370,5627,4.38,0.9991,18.135
22457,9597428,5307,4.41,0.9138,31.715999999999998
22458,9597468,5861,4.58,1.0654,15.785
22459,9597735,5580,4.73,0.9863,17.665
22460,9597916,6201,4.17,1.1709,58.385
22461,9597953,6138,4.27,1.1504,53.506
22462,9597977,6094,4.47,1.1363,5.947
22463,9598552,6245,4.3,1.1856,8.266
22464,9598621,5387,4.73,0.9348,12.74
22465,9601244,5988,4.57,1.1033,9.859
22466,9601613,5660,4.27,1.0082,33.562
22467,9601932,6364,4.64,1.2267,3.068
22468,9602010,6055,4.61,1.124,8.592
22469,9602092,5596,4.67,0.9907,20.399
22470,9602189,4859,4.38,0.7975,1.386
22471,9603144,6061,4.27,1.1259,14.074000000000002
22472,9603310,6020,4.51,1.1131,9.506
22473,9603470,5545,4.81,0.9768,20.541999999999998
22474,9603737,5802,4.5,1.0483,14.968
22475,9603963,5028,4.53,0.8415,21.915
22476,9604153,5445,4.5,0.9501,18.768
22477,9604858,4914,4.58,0.8119,45.806000000000004
22478,9605183,6133,4.67,1.1488,2.36
22479,9605273,6091,4.42,1.1353,4.526
22480,9605339,6224,4.64,1.1786,1.931
22481,9605643,5336,4.45,0.9214,0.39799999999999996
22482,9605876,5572,4.16,0.9841,56.652
22483,9606017,4755,4.54,0.77,31.396
22484,9606710,5556,4.0,0.9798,33.611
22485,9606914,6129,4.54,1.1475,7.407
22486,9611929,5056,4.15,0.8488,59.799
22487,9611976,5762,4.38,1.0368,4.158
22488,9612092,5976,4.41,1.0997,11.841
22489,9612100,5447,3.93,0.9506,45.216
22490,9612139,5445,4.52,0.9501,26.8
22491,9612221,5709,3.7,1.0219,28.903000000000002
22492,9612315,5862,4.42,1.0657,4.71
22493,9612471,5222,4.52,0.8917,51.977
22494,9612900,5192,4.54,0.8839,37.036
22495,9612912,5353,4.39,0.9258,50.013999999999996
22496,9612914,4851,4.42,0.7954,36.836
22497,9612940,4421,4.64,0.6779,27.838
22498,9613220,5943,4.43,1.0897,18.394000000000002
22499,9613274,5474,4.66,0.9578,55.61
22500,9613410,5582,4.33,0.9868,17.557000000000002
22501,9613453,5313,4.77,0.9154,10.081
22502,9613467,5787,4.36,1.044,33.678000000000004
22503,9613916,5799,4.41,1.0474,1.808
22504,9614089,5828,4.35,1.0558,7.55
22505,9614137,5027,4.52,0.8413,64.45100000000001
22506,9614216,5826,4.83,1.0552,3.647
22507,9614246,5324,4.69,0.9182,58.593
22508,9630550,6099,4.27,1.1379,11.412
22509,9630571,5998,4.24,1.1064,60.601000000000006
22510,9630579,6163,4.49,1.1585,8.407
22511,9630700,5230,4.48,0.8938,11.433
22512,9630702,4751,4.39,0.769,40.997
22513,9630714,5856,4.42,1.0639,19.279
22514,9630806,5169,4.84,0.878,67.556
22515,9630871,5812,4.46,1.0511,31.028000000000002
22516,9630956,5272,4.61,0.9047,21.874000000000002
22517,9630988,5140,4.37,0.8705,27.371
22518,9630992,5677,4.3,1.013,26.064
22519,9631058,5793,4.43,1.0457,18.83
22520,9631059,5261,4.55,0.9018,17.563
22521,9631303,4589,4.42,0.7251,40.571
22522,9631577,5438,4.49,0.9482,67.15100000000001
22523,9631654,5507,4.5,0.9666,26.969
22524,9631718,4937,4.5,0.8179,44.167
22525,9631944,6247,4.26,1.1863,8.98
22526,9631947,5435,4.66,0.9474,35.103
22527,9631996,5685,4.8,1.0152,29.864
22528,9632147,5503,4.63,0.9655,29.814
22529,9632173,4721,4.51,0.7609,40.959
22530,9632205,5708,4.46,1.0216,35.018
22531,9632494,5476,4.88,0.9583,33.21
22532,9632577,6008,4.53,1.1094,69.48899999999999
22533,9632589,5908,4.5,1.0792,17.995
22534,9632695,5359,4.95,0.9274,24.612
22535,9632757,5671,4.55,1.0113,3.014
22536,9634731,6499,4.23,1.2759,2.428
22537,9635080,5678,4.57,1.0132,40.967
22538,9635482,5811,4.51,1.0509,28.147
22539,9635493,5799,4.55,1.0474,36.076
22540,9635532,5110,4.56,0.8627,24.384
22541,9635715,5695,4.5,1.018,24.061
22542,9635780,5393,4.39,0.9363,29.68
22543,9636051,5991,4.5,1.1042,13.333
22544,9636212,5423,4.94,0.9442,37.68
22545,9636219,5787,4.6,1.044,51.896
22546,9636264,5436,4.84,0.9477,55.61
22547,9636401,6202,4.15,1.1713,54.568000000000005
22548,9636423,4613,4.64,0.7317,41.531000000000006
22549,9636446,5987,4.74,1.103,32.279
22550,9636841,5199,4.56,0.8857,0.419
22551,9636997,6218,4.29,1.1766,28.778000000000002
22552,9637103,5315,4.94,0.9159,46.891000000000005
22553,9639276,5153,4.94,0.8738,34.607
22554,9639560,6349,4.39,1.2214,8.601
22555,9639913,5141,4.89,0.8707,67.462
22556,9640172,5537,4.52,0.9747,0.317
22557,9640202,5557,4.63,0.9801,27.686999999999998
22558,9640275,4830,5.0,0.7899,40.288000000000004
22559,9640360,5855,4.44,1.0636,7.755
22560,9640515,5143,4.76,0.8713,1.195
22561,9640583,6173,4.32,1.1617,14.591
22562,9640655,4836,4.82,0.7915,41.458
22563,9640845,5001,4.83,0.8345,0.29600000000000004
22564,9640870,5779,4.5,1.0417,44.821000000000005
22565,9640883,6017,4.59,1.1122,19.022000000000002
22566,9641103,4951,4.58,0.8215,31.616999999999997
22567,9641278,5736,4.72,1.0295,25.843000000000004
22568,9641419,6273,4.33,1.1951,10.772
22569,9641587,6107,4.4,1.1404,11.167
22570,9641657,5139,4.37,0.8702,46.113
22571,9641790,5870,4.54,1.068,20.546
22572,9641793,5863,4.71,1.066,19.422
22573,9641845,5955,4.49,1.0933,30.879
22574,9641901,4541,4.9,0.7118,42.696000000000005
22575,9641914,5265,4.66,0.9029,32.663000000000004
22576,9641995,5323,4.96,0.918,43.983000000000004
22577,9642006,4480,4.52,0.6947,45.842
22578,9642055,5798,4.63,1.0471,33.991
22579,9642082,5816,4.53,1.0523,21.568
22580,9642106,5086,4.73,0.8565,38.834
22581,9642119,5552,4.66,0.9787,14.436
22582,9642167,5737,4.57,1.0298,52.013999999999996
22583,9642392,4990,4.84,0.8317,50.82899999999999
22584,9642459,5881,4.95,1.0713,60.93600000000001
22585,9642546,5206,4.47,0.8876,32.622
22586,9642561,5415,4.09,0.9421,58.51
22587,9642625,4808,4.65,0.7841,30.538
22588,9642778,6061,4.43,1.1259,24.408
22589,9643051,5913,4.28,1.0807,22.569000000000003
22590,9643065,6498,4.25,1.2755,20.881999999999998
22591,9643264,6305,4.25,1.2061,3.1639999999999997
22592,9643473,5672,4.67,1.0116,25.787
22593,9643488,5989,4.6,1.1036,15.724
22594,9643705,5185,4.82,0.8821,31.484
22595,9644293,5495,4.97,0.9634,23.642
22596,9644336,5749,4.39,1.0331,45.788000000000004
22597,9644688,5097,4.34,0.8594,2.9730000000000003
22598,9644874,5498,4.85,0.9642,0.337
22599,9645045,5925,4.51,1.0843,47.199
22600,9645103,4678,4.52,0.7494,48.908
22601,9645259,5562,4.66,0.9814,22.71
22602,9645425,5757,4.59,1.0354,28.801
22603,9645572,5873,4.69,1.0689,50.747
22604,9649201,4889,4.72,0.8054,21.526999999999997
22605,9649243,5728,4.66,1.0272,49.603
22606,9649379,4994,4.3,0.8327,3.647
22607,9649499,5571,4.77,0.9839,28.233
22608,9649795,5656,4.6,1.0071,43.861000000000004
22609,9649855,5632,4.74,1.0005,38.259
22610,9649922,5795,4.59,1.0463,55.896
22611,9650063,6151,4.47,1.1546,10.383
22612,9650094,5706,4.5,1.021,25.574
22613,9650243,6044,4.62,1.1206,7.662000000000001
22614,9650338,5608,4.55,0.9939,23.509
22615,9650868,6064,4.45,1.1268,15.227
22616,9651005,5342,4.26,0.9229,0.998
22617,9651009,5944,4.45,1.09,13.327
22618,9651032,5224,4.42,0.8922,28.842
22619,9651125,5298,4.61,0.9115,29.101999999999997
22620,9651184,5817,4.89,1.0526,19.197
22621,9651253,6030,4.28,1.1162,10.554
22622,9651283,5856,4.53,1.0639,14.804
22623,9651389,5134,4.58,0.8689,28.781
22624,9651508,5590,4.78,0.989,41.548
22625,9651686,4741,4.54,0.7663,38.139
22626,9651994,6149,4.54,1.1539,2.8089999999999997
22627,9652288,6145,4.46,1.1526,10.887
22628,9652299,4964,4.26,0.8249,43.992
22629,9652345,4820,4.47,0.7872,40.411
22630,9652384,5694,4.62,1.0177,19.177
22631,9652434,5947,4.46,1.0909,44.658
22632,9652481,6063,4.49,1.1265,6.58
22633,9652692,5269,4.52,0.9039,1.402
22634,9652713,5698,4.45,1.0188,48.019
22635,9653099,6441,4.48,1.2544,2.4419999999999997
22636,9653166,5365,4.26,0.929,37.321999999999996
22637,9653220,5941,4.63,1.0891,25.144000000000002
22638,9653249,5983,4.56,1.1018,7.726
22639,9653411,5800,4.67,1.0477,53.226000000000006
22640,9653459,5705,4.43,1.0208,21.016
22641,9653496,6048,4.41,1.1218,62.088
22642,9653527,6100,4.53,1.1382,0.364
22643,9653581,5615,4.65,0.9958,22.726999999999997
22644,9654313,5237,4.46,0.8956,61.45399999999999
22645,9654342,6043,4.43,1.1203,9.568999999999999
22646,9654385,6039,4.34,1.119,4.485
22647,9654587,5836,4.86,1.0581,11.594000000000001
22648,9654594,5404,4.62,0.9392,30.721999999999998
22649,9654750,5727,4.54,1.0269,23.359
22650,9655014,5681,4.2,1.0141,30.16
22651,9655029,4661,4.64,0.7448,31.805999999999997
22652,9655057,5364,4.63,0.9287,48.111000000000004
22653,9655292,4639,4.5,0.7388,53.056000000000004
22654,9655406,4587,4.61,0.7246,31.177
22655,9655573,6180,4.35,1.164,5.86
22656,9655624,6278,4.06,1.1968,1.391
22657,9655911,6170,4.8,1.1607,5.9079999999999995
22658,9656139,6382,4.43,1.2331,1.4809999999999999
22659,9656167,5427,4.78,0.9453,27.698
22660,9656293,5449,4.92,0.9511,24.342
22661,9656398,6228,4.39,1.1799,5.609
22662,9656517,5584,4.63,0.9874,43.922
22663,9656553,5121,4.64,0.8656,21.629
22664,9656802,6121,4.46,1.1449,10.075
22665,9656928,6267,4.46,1.1931,23.721
22666,9657192,5651,4.59,1.0058,25.36
22667,9657429,5172,4.48,0.8788,60.522
22668,9657541,5079,4.85,0.8547,60.61600000000001
22669,9657648,6011,4.56,1.1104,10.717
22670,9657734,6065,4.53,1.1271,20.444000000000003
22671,9657764,4883,4.74,0.8038,38.062
22672,9657901,5194,4.25,0.8845,28.436999999999998
22673,9658089,5692,4.48,1.0171,28.105999999999998
22674,9658134,5720,4.65,1.025,21.296999999999997
22675,9658144,5946,4.56,1.0906,62.946000000000005
22676,9658185,6294,4.53,1.2023,1.645
22677,9658192,5556,4.47,0.9798,34.062
22678,9658273,6080,4.54,1.1319,13.947000000000001
22679,9658359,4999,4.42,0.834,0.37799999999999995
22680,9658377,5615,4.67,0.9958,33.205999999999996
22681,9658433,5677,4.91,1.013,11.208
22682,9658453,5476,4.59,0.9583,24.49
22683,9658473,4702,4.34,0.7558,45.332
22684,9658474,6251,4.66,1.1876,3.075
22685,9658665,5128,4.85,0.8674,41.082
22686,9658694,4963,4.83,0.8247,54.125
22687,9659115,5283,4.49,0.9075,40.141999999999996
22688,9659246,5943,4.4,1.0897,27.808000000000003
22689,9662075,6417,4.21,1.2457,3.2969999999999997
22690,9662267,5765,4.57,1.0377,18.544
22691,9662332,6426,4.41,1.2489,0.276
22692,9662409,5325,4.38,0.9185,20.485
22693,9662425,6210,4.21,1.1739,21.04
22694,9662469,6302,4.5,1.205,5.854
22695,9662608,6016,4.41,1.1119,6.596
22696,9662701,6003,4.5,1.1079,9.28
22697,9663389,6277,4.32,1.1965,3.852
22698,9663471,5493,4.59,0.9629,26.104
22699,9663533,5149,4.77,0.8728,33.211
22700,9663553,5536,4.85,0.9744,27.901999999999997
22701,9663693,6350,4.35,1.2217,5.5889999999999995
22702,9663734,6289,4.67,1.2006,4.506
22703,9663820,5494,4.89,0.9631,51.565
22704,9663933,5547,4.62,0.9774,42.165
22705,9663936,5276,4.54,0.9057,37.853
22706,9664182,6065,4.5,1.1271,54.527
22707,9664247,5200,4.47,0.886,27.146
22708,9664338,5372,4.54,0.9308,20.914
22709,9664688,5387,4.41,0.9348,28.744
22710,9664706,6046,4.59,1.1212,12.23
22711,9664840,5599,4.61,0.9915,27.064
22712,9664850,5683,4.55,1.0146,21.223000000000003
22713,9664941,5320,4.74,0.9172,26.976999999999997
22714,9664968,6300,4.23,1.2043,3.8110000000000004
22715,9665327,5837,4.55,1.0584,17.838
22716,9665362,5559,4.76,0.9806,51.953
22717,9665534,5597,4.36,0.9909,32.931
22718,9665582,5350,4.9,0.925,28.29
22719,9665633,5975,4.5,1.0994,10.28
22720,9665740,5195,4.64,0.8847,10.036
22721,9665826,5613,4.54,0.9953,21.363000000000003
22722,9665828,5688,4.86,1.016,14.311
22723,9665955,5865,4.71,1.0666,16.354
22724,9665974,5276,4.52,0.9057,35.503
22725,9665993,5571,4.39,0.9839,7.4910000000000005
22726,9666122,6242,4.62,1.1846,2.176
22727,9666175,5804,4.38,1.0488,3.537
22728,9666187,5839,3.79,1.059,3.055
22729,9666233,5705,4.55,1.0208,29.379
22730,9666263,5967,4.55,1.0969,4.218
22731,9666662,5045,4.61,0.8459,28.691999999999997
22732,9666860,5937,4.36,1.0879,7.859
22733,9667184,5943,4.33,1.0897,16.105
22734,9667700,5813,4.36,1.0514,37.853
22735,9667862,6015,4.43,1.1116,9.537
22736,9668016,5621,4.41,0.9975,47.218
22737,9668615,5369,4.31,0.93,53.376999999999995
22738,9668665,5498,4.52,0.9642,26.929000000000002
22739,9668989,5177,4.27,0.8801,29.250999999999998
22740,9673002,5734,4.56,1.0289,12.332
22741,9673166,5120,4.36,0.8653,17.775
22742,9673304,5495,4.32,0.9634,45.475
22743,9673338,6059,4.27,1.1253,1.4569999999999999
22744,9673408,5879,4.67,1.0707,9.01
22745,9673497,5764,4.48,1.0374,1.992
22746,9673622,5843,4.27,1.0601,8.082
22747,9673668,5395,4.41,0.9369,20.203
22748,9673950,6006,4.61,1.1088,2.421
22749,9674133,5376,4.33,0.9319,60.99100000000001
22750,9674230,5521,4.54,0.9704,5.5760000000000005
22751,9674321,5301,4.32,0.9122,14.908
22752,9674344,5570,4.25,0.9836,56.468
22753,9674763,5431,4.68,0.9464,7.711
22754,9691399,5986,4.43,1.1027,21.04
22755,9691418,5542,4.38,0.976,56.325
22756,9691620,4980,4.91,0.8291,53.788999999999994
22757,9691688,4813,4.53,0.7854,31.171999999999997
22758,9691704,5321,3.9,0.9175,0.337
22759,9691720,5556,4.63,0.9798,40.080999999999996
22760,9691761,4992,4.6,0.8322,44.985
22761,9692190,4986,4.28,0.8306,45.434
22762,9692373,5983,4.37,1.1018,17.971
22763,9692500,5194,4.78,0.8845,31.649
22764,9692505,5541,4.65,0.9757,62.625
22765,9692541,6218,4.42,1.1766,6.989
22766,9692673,5732,4.4,1.0283,41.347
22767,9692780,5332,4.94,0.9203,48.236999999999995
22768,9692879,5748,4.42,1.0329,20.689
22769,9692956,5877,4.66,1.0701,41.613
22770,9693549,4637,4.51,0.7383,41.63399999999999
22771,9693562,5780,4.48,1.042,18.135
22772,9693723,5959,4.51,1.0945,62.638999999999996
22773,9693791,5712,4.73,1.0227,58.123999999999995
22774,9693797,6405,4.34,1.2413,3.445
22775,9693850,5018,4.72,0.8389,27.371
22776,9694339,5480,4.55,0.9594,18.952
22777,9696158,5557,4.73,0.9801,39.486999999999995
22778,9696736,5777,4.56,1.0411,45.04600000000001
22779,9696946,5393,4.64,0.9363,44.986000000000004
22780,9697057,6367,4.62,1.2277,13.088
22781,9697253,4962,4.77,0.8244,38.477
22782,9697315,5646,4.5,1.0044,31.662
22783,9697507,5711,4.29,1.0224,25.101999999999997
22784,9697926,5736,4.37,1.0295,1.162
22785,9698134,5996,4.48,1.1058,16.076
22786,9699878,5911,4.54,1.0801,33.575
22787,9700031,5242,4.77,0.8969,19.034000000000002
22788,9700234,6348,4.23,1.221,2.066
22789,9700574,6274,4.2,1.1954,49.01
22790,9700679,5069,4.45,0.8521,0.233
22791,9700686,6141,4.32,1.1513,17.717
22792,9700790,5530,4.47,0.9728,0.29600000000000004
22793,9700791,5558,4.62,0.9803,26.574
22794,9700832,6070,4.58,1.1287,17.583
22795,9701024,6482,4.11,1.2695,3.852
22796,9701462,5865,4.43,1.0666,54.053000000000004
22797,9701724,4985,4.36,0.8304,37.281
22798,9701872,4900,3.93,0.8082,0.848
22799,9701924,5034,4.46,0.8431,59.043
22800,9701927,5432,4.93,0.9466,57.162
22801,9701939,6245,4.43,1.1856,9.727
22802,9702011,5191,4.69,0.8837,23.899
22803,9702051,5011,4.75,0.8371,36.178000000000004
22804,9702084,5838,4.46,1.0587,27.493000000000002
22805,9702109,6289,4.23,1.2006,16.194000000000003
22806,9702191,5841,4.76,1.0595,24.305999999999997
22807,9702369,6296,4.15,1.203,11.838
22808,9702712,6097,4.46,1.1372,0.257
22809,9702748,5374,4.72,0.9313,30.272
22810,9702752,5493,4.4,0.9629,56.672
22811,9702846,6169,4.28,1.1604,12.388
22812,9702865,5814,4.45,1.0517,28.311
22813,9702971,5832,4.53,1.0569,37.260999999999996
22814,9703027,5259,5.01,0.9013,32.111999999999995
22815,9703191,4682,4.28,0.7505,38.413000000000004
22816,9703290,5058,4.37,0.8493,43.648999999999994
22817,9703348,4746,4.54,0.7676,36.934
22818,9703428,6082,4.38,1.1325,9.921
22819,9703584,6366,4.59,1.2274,5.977
22820,9703793,4733,4.56,0.7642,39.079
22821,9703890,5805,4.31,1.0491,24.326
22822,9704039,5767,4.75,1.0383,20.934
22823,9704127,5089,4.36,0.8573,36.096
22824,9704149,5639,4.71,1.0024,28.307
22825,9704169,5136,4.83,0.8694,67.112
22826,9704201,6262,4.58,1.1914,9.696
22827,9704548,5094,4.75,0.8586,32.193000000000005
22828,9704685,5711,4.51,1.0224,28.903000000000002
22829,9704869,5259,4.99,0.9013,30.779
22830,9704952,5711,4.53,1.0224,22.978
22831,9705287,6046,4.34,1.1212,31.791
22832,9705551,5810,4.57,1.0506,19.113
22833,9705599,5799,4.51,1.0474,19.364
22834,9706034,6071,4.56,1.129,10.83
22835,9706784,5424,4.56,0.9445,30.413
22836,9706805,5946,4.44,1.0906,15.419
22837,9706858,5910,4.28,1.0798,16.235
22838,9706980,6013,4.34,1.111,58.218
22839,9707092,5681,4.42,1.0141,24.016
22840,9707160,6211,4.54,1.1742,6.046
22841,9710492,5600,4.43,0.9917,49.766000000000005
22842,9710611,5906,4.49,1.0786,22.323
22843,9710640,5439,4.44,0.9485,9.961
22844,9710657,4959,4.44,0.8236,36.561
22845,9710876,5834,4.58,1.0575,5.466
22846,9710969,6196,4.5,1.1693,5.18
22847,9711193,4839,4.42,0.7923,14.829
