,KIC,Period,teff_x,logg_x,radius_x,mass_x,dens_x,teff_y,logg_y,radius_y,mass_y,dens_y
970,9418692,5.141,5591.0,4.232,1.189,0.88,0.7373,5591,4.232,1.189,0.88,0.7373
971,6374216,0.0,6043.0,4.341,1.165,1.084,0.9657,6043,4.341,1.165,1.084,0.9657
972,1724629,8.907,5557.0,4.2989999999999995,1.15,0.958,0.8878,5557,4.299,1.15,0.958,0.8878
973,10188898,11.091,6033.0,4.2219999999999995,1.19,0.861,0.7185,6033,4.222,1.19,0.861,0.7185
974,3864632,19.178,6008.0,3.824,2.129,1.103,0.161,6008,3.824,2.129,1.103,0.161
975,8091343,15.637,6014.0,3.909,1.932,1.103,0.2156,6014,3.909,1.932,1.103,0.2156
976,8632073,17.092,6029.0,3.7489999999999997,2.641,1.4269999999999998,0.1091,6029,3.749,2.641,1.4269999999999998,0.1091
977,11029821,18.476,5705.0,4.293,1.089,0.85,0.9282,5705,4.293,1.089,0.85,0.9282
978,10032902,13.627,6035.0,3.6889999999999996,2.78,1.378,0.09035,6035,3.689,2.78,1.3780000000000001,0.09035
979,12018625,15.912,5931.0,3.8539999999999996,2.271,1.342,0.1615,5931,3.854,2.271,1.3419999999999999,0.1615
980,9150367,0.0,5934.0,4.342,1.179,1.114,0.9573,5934,4.342,1.179,1.114,0.9573
981,4579891,20.506999999999998,6039.0,4.3660000000000005,1.0979999999999999,1.022,1.087,6039,4.3660000000000005,1.098,1.022,1.087
982,7757390,0.0,6025.0,4.375,1.043,0.941,1.169,6025,4.375,1.043,0.941,1.169
983,9969599,12.158,5618.0,4.03,1.683,1.108,0.327,5618,4.03,1.683,1.1079999999999999,0.327
984,6757830,15.200999999999999,5210.0,3.68,2.7739999999999996,1.3430000000000002,0.08867,5210,3.68,2.774,1.3430000000000002,0.08867
985,10141207,14.370999999999999,5346.0,4.0,1.564,0.893,0.3288,5346,4.0,1.564,0.893,0.3288
986,6509912,17.647000000000002,6002.0,4.322,1.068,0.873,1.008,6002,4.322,1.068,0.873,1.008
987,9762744,11.728,5618.0,3.907,1.675,0.825,0.2471,5618,3.907,1.675,0.825,0.2471
988,8610823,20.728,5375.0,3.888,1.716,0.83,0.2313,5375,3.888,1.716,0.83,0.2313
989,5253065,13.094000000000001,5219.0,3.6830000000000003,2.331,0.954,0.1061,5219,3.683,2.331,0.9540000000000001,0.1061
990,4641191,0.0,5896.0,4.274,1.11,0.845,0.8694,5896,4.274,1.11,0.845,0.8694
991,10056387,5.737,6015.0,4.368,1.057,0.952,1.1340000000000001,6015,4.368,1.057,0.9520000000000001,1.134
992,7832189,12.350999999999999,5903.0,4.2410000000000005,1.2329999999999999,0.965,0.7258,5903,4.2410000000000005,1.233,0.965,0.7258
993,5513913,13.602,5941.0,4.292,1.139,0.926,0.8832,5941,4.292,1.139,0.9259999999999999,0.8832
994,6679186,18.644000000000002,5967.0,4.37,0.99,0.8370000000000001,1.216,5967,4.37,0.99,0.8370000000000001,1.216
995,9449320,0.0,5880.0,4.301,1.03,0.774,0.997,5880,4.301,1.03,0.774,0.997
